dna_plate_id,dna_plate_well,silly,fish_id,tissue_type,sex,origin,date,comment,silly_source,sample,dwp_barcode,dwp_well,length_mm_meh,otolith_mark_present,otolith_mark_id,hatchery,intertidal
63216,A10,PSTOCK15,8277,Heart-bulbus arteriosus,female,hatchery,2015-09-18T00:00:00Z,NA,PSTOCK15_8277,0000003683_14,0000003683,14,375,YES,WNH13PINKB,WNH,Intertidal
63216,B10,PSTOCK15,8308,Heart-bulbus arteriosus,female,hatchery,2015-09-18T00:00:00Z,NA,PSTOCK15_8308,0000003683_45,0000003683,45,383,YES,WNH13PINKB,WNH,Intertidal
63216,C10,PSTOCK15,8372,Heart-bulbus arteriosus,male,hatchery,2015-09-18T00:00:00Z,NA,PSTOCK15_8372,0000003685_13,0000003685,13,398,YES,WNH13PINKB,WNH,Intertidal
63216,A1,PSTOCK16,8064,Heart-bulbus arteriosus,NA,NA,NA,NA,PSTOCK16_8064,0000014532_24,0000014532,24,466,NO,NA,NA,Intertidal
63216,B1,PSTOCK16,8672,Heart-bulbus arteriosus,male,natural,2016-08-27T00:00:00Z,NA,PSTOCK16_8672,0000014559_40,0000014559,40,408,NO,NA,NA,Intertidal
63216,C1,PSTOCK16,8698,Heart-bulbus arteriosus,male,hatchery,2016-09-04T00:00:00Z,NA,PSTOCK16_8698,0000015789_18,0000015789,18,430,YES,AFK14B,AFK,Upstream
63217,E7,PHOGAN15,45,Heart-bulbus arteriosus,female,natural,2015-08-09T00:00:00Z,NA,PHOGAN15_45,0000002042_13,0000002042,13,405,NO,NA,NA,Intertidal
63217,F7,PHOGAN15,88,Heart-bulbus arteriosus,female,natural,2015-08-09T00:00:00Z,NA,PHOGAN15_88,0000002043_8,0000002043,8,388,NO,NA,NA,Intertidal
63217,G7,PHOGAN15,114,Heart-bulbus arteriosus,female,natural,2015-08-09T00:00:00Z,NA,PHOGAN15_114,0000002043_34,0000002043,34,425,NO,NA,NA,Intertidal
63217,H7,PHOGAN15,116,Heart-bulbus arteriosus,female,natural,2015-08-09T00:00:00Z,NA,PHOGAN15_116,0000002043_36,0000002043,36,400,NO,NA,NA,Intertidal
63217,A8,PHOGAN15,120,Heart-bulbus arteriosus,male,natural,2015-08-09T00:00:00Z,NA,PHOGAN15_120,0000002043_40,0000002043,40,410,NO,NA,NA,Intertidal
63217,B8,PHOGAN15,176,Heart-bulbus arteriosus,female,natural,2015-08-09T00:00:00Z,NA,PHOGAN15_176,0000002044_48,0000002044,48,393,NO,NA,NA,Intertidal
63217,C8,PHOGAN15,194,Heart-bulbus arteriosus,male,natural,2015-08-09T00:00:00Z,NA,PHOGAN15_194,0000002045_18,0000002045,18,384,NO,NA,NA,Intertidal
63217,D8,PHOGAN15,210,Heart-bulbus arteriosus,male,natural,2015-08-09T00:00:00Z,NA,PHOGAN15_210,0000002045_34,0000002045,34,426,NO,NA,NA,Intertidal
63217,E8,PHOGAN15,266,Heart-bulbus arteriosus,male,natural,2015-08-10T00:00:00Z,NA,PHOGAN15_266,0000002051_17,0000002051,17,474,NO,NA,NA,Intertidal
63217,F8,PHOGAN15,290,Heart-bulbus arteriosus,female,hatchery,2015-08-12T00:00:00Z,NA,PHOGAN15_290,0000002054_2,0000002054,2,377,YES,AFK13B,AFK,Intertidal
63217,G8,PHOGAN15,312,Heart-bulbus arteriosus,male,natural,2015-08-12T00:00:00Z,NA,PHOGAN15_312,0000002054_24,0000002054,24,495,NO,NA,NA,Intertidal
63217,H8,PHOGAN15,388,Heart-bulbus arteriosus,female,hatchery,2015-08-12T00:00:00Z,NA,PHOGAN15_388,0000002056_4,0000002056,4,418,YES,AFK13B,AFK,Intertidal
63217,A9,PHOGAN15,430,Heart-bulbus arteriosus,female,natural,2015-08-12T00:00:00Z,NA,PHOGAN15_430,0000002056_46,0000002056,46,443,NO,NA,NA,Upstream
63217,B9,PHOGAN15,471,Heart-bulbus arteriosus,female,natural,2015-08-14T00:00:00Z,NA,PHOGAN15_471,0000002060_11,0000002060,11,432,NO,NA,NA,Intertidal
63217,C9,PHOGAN15,509,Heart-bulbus arteriosus,female,natural,2015-08-14T00:00:00Z,NA,PHOGAN15_509,0000002061_1,0000002061,1,387,NO,NA,NA,Intertidal
63217,D9,PHOGAN15,694,Heart-bulbus arteriosus,male,natural,2015-08-14T00:00:00Z,NA,PHOGAN15_694,0000002064_42,0000002064,42,380,NO,NA,NA,Intertidal
63217,E9,PHOGAN15,713,Heart-bulbus arteriosus,female,natural,2015-08-14T00:00:00Z,NA,PHOGAN15_713,0000002065_13,0000002065,13,400,NO,NA,NA,Intertidal
63217,F9,PHOGAN15,821,Heart-bulbus arteriosus,female,natural,2015-08-14T00:00:00Z,NA,PHOGAN15_821,0000002067_25,0000002067,25,402,NO,NA,NA,Intertidal
63217,G9,PHOGAN15,823,Heart-bulbus arteriosus,male,natural,2015-08-14T00:00:00Z,NA,PHOGAN15_823,0000002067_27,0000002067,27,419,NO,NA,NA,Intertidal
63217,H9,PHOGAN15,952,Heart-bulbus arteriosus,female,hatchery,2015-08-14T00:00:00Z,NA,PHOGAN15_952,0000002070_12,0000002070,12,392,YES,WNH13PINKB,WNH,Intertidal
63217,A10,PHOGAN15,1039,Heart-bulbus arteriosus,female,natural,2015-08-16T00:00:00Z,NA,PHOGAN15_1039,0000002075_33,0000002075,33,404,NO,NA,NA,Intertidal
63217,B10,PHOGAN15,1128,Heart-bulbus arteriosus,male,natural,2015-08-16T00:00:00Z,NA,PHOGAN15_1128,0000002077_26,0000002077,26,454,NO,NA,NA,Upstream
63217,C10,PHOGAN15,1162,Heart-bulbus arteriosus,male,natural,2015-08-16T00:00:00Z,NA,PHOGAN15_1162,0000002078_12,0000002078,12,434,NO,NA,NA,Upstream
63217,D10,PHOGAN15,1194,Heart-bulbus arteriosus,female,natural,2015-08-16T00:00:00Z,NA,PHOGAN15_1194,0000002078_44,0000002078,44,432,NO,NA,NA,Upstream
63217,E10,PHOGAN15,1289,Heart-bulbus arteriosus,male,natural,2015-08-18T00:00:00Z,NA,PHOGAN15_1289,0000002084_35,0000002084,35,419,NO,NA,NA,Intertidal
63217,F10,PHOGAN15,1431,Heart-bulbus arteriosus,male,natural,2015-08-20T00:00:00Z,NA,PHOGAN15_1431,0000002098_47,0000002098,47,382,NO,NA,NA,Upstream
63217,G10,PHOGAN15,1691,Heart-bulbus arteriosus,male,natural,2015-08-20T00:00:00Z,NA,PHOGAN15_1691,0000002104_19,0000002104,19,462,NO,NA,NA,Intertidal
63217,H10,PHOGAN15,1725,Heart-bulbus arteriosus,male,natural,2015-08-20T00:00:00Z,NA,PHOGAN15_1725,0000002105_5,0000002105,5,464,NO,NA,NA,Intertidal
63217,A11,PHOGAN15,2115,Heart-bulbus arteriosus,male,natural,2015-08-23T00:00:00Z,NA,PHOGAN15_2115,0000002873_32,0000002873,32,418,NO,NA,NA,Upstream
63217,B11,PHOGAN15,2172,Heart-bulbus arteriosus,male,natural,2015-08-24T00:00:00Z,NA,PHOGAN15_2172,0000002875_35,0000002875,35,425,NO,NA,NA,Intertidal
63217,C11,PHOGAN15,2183,Heart-bulbus arteriosus,female,hatchery,2015-08-24T00:00:00Z,NA,PHOGAN15_2183,0000002875_46,0000002875,46,382,YES,WNH13PINKB,WNH,Intertidal
63217,D11,PHOGAN15,2215,Heart-bulbus arteriosus,female,hatchery,2015-08-24T00:00:00Z,NA,PHOGAN15_2215,0000002876_30,0000002876,30,417,YES,WNH13PINKB,WNH,Intertidal
63217,E11,PHOGAN15,2398,Heart-bulbus arteriosus,male,natural,2015-08-25T00:00:00Z,NA,PHOGAN15_2398,0000002880_21,0000002880,21,408,NO,NA,NA,Intertidal
63217,F11,PHOGAN15,2441,Heart-bulbus arteriosus,female,hatchery,2015-08-25T00:00:00Z,NA,PHOGAN15_2441,0000002881_16,0000002881,16,350,YES,WNH13PINKB,WNH,Intertidal
63217,G11,PHOGAN15,2511,Heart-bulbus arteriosus,male,natural,2015-08-25T00:00:00Z,NA,PHOGAN15_2511,0000002882_38,0000002882,38,402,NO,NA,NA,Intertidal
63217,H11,PHOGAN15,2780,Heart-bulbus arteriosus,female,hatchery,2015-08-26T00:00:00Z,NA,PHOGAN15_2780,0000002888_19,0000002888,19,417,YES,WNH13PINKB,WNH,Intertidal
63217,A12,PHOGAN15,2925,Heart-bulbus arteriosus,female,natural,2015-08-27T00:00:00Z,NA,PHOGAN15_2925,0000002891_20,0000002891,20,101,NO,NA,NA,Upstream
63217,B12,PHOGAN15,3289,Heart-bulbus arteriosus,male,natural,2015-08-28T00:00:00Z,NA,PHOGAN15_3289,0000002898_48,0000002898,48,448,NO,NA,NA,Upstream
63217,C12,PHOGAN15,3293,Heart-bulbus arteriosus,female,natural,2015-08-28T00:00:00Z,NA,PHOGAN15_3293,0000002899_4,0000002899,4,372,NO,NA,NA,Upstream
63217,D12,PHOGAN15,3514,Heart-bulbus arteriosus,male,hatchery,2015-08-29T00:00:00Z,NA,PHOGAN15_3514,0000002903_33,0000002903,33,438,YES,AFK13B,AFK,Upstream
63217,E12,PHOGAN15,3723,Heart-bulbus arteriosus,male,hatchery,2015-08-30T00:00:00Z,NA,PHOGAN15_3723,0000002908_2,0000002908,2,401,YES,AFK13B,AFK,Intertidal
63217,F12,PHOGAN15,3748,Heart-bulbus arteriosus,female,natural,2015-08-30T00:00:00Z,NA,PHOGAN15_3748,0000002908_27,0000002908,27,423,NO,NA,NA,Intertidal
63217,G12,PHOGAN15,4018,Heart-bulbus arteriosus,male,hatchery,2015-09-01T00:00:00Z,NA,PHOGAN15_4018,0000002244_9,0000002244,9,369,YES,WNH13PINKB,WNH,Upstream
63217,A1,PHOGAN16,4320,Heart-bulbus arteriosus,male,natural,2016-09-10T00:00:00Z,NA,PHOGAN16_4320,0000016072_21,0000016072,21,434,NO,NA,NA,Intertidal
63217,B1,PHOGAN16,4512,Heart-bulbus arteriosus,male,natural,2016-08-20T00:00:00Z,NA,PHOGAN16_4512,0000014520_21,0000014520,21,383,NO,NA,NA,Intertidal
63217,C1,PHOGAN16,4651,Heart-bulbus arteriosus,female,hatchery,2016-09-15T00:00:00Z,NA,PHOGAN16_4651,0000015960_34,0000015960,34,482,YES,AFK14B,AFK,Intertidal
63217,D1,PHOGAN16,5359,Heart-bulbus arteriosus,female,hatchery,2016-09-01T00:00:00Z,NA,PHOGAN16_5359,0000014746_22,0000014746,22,460,YES,AFK14B,AFK,Intertidal
63217,E1,PHOGAN16,5399,Heart-bulbus arteriosus,male,natural,2016-09-03T00:00:00Z,NA,PHOGAN16_5399,0000015991_14,0000015991,14,428,NO,NA,NA,Upstream
63217,F1,PHOGAN16,6030,Heart-bulbus arteriosus,female,hatchery,2016-08-24T00:00:00Z,NA,PHOGAN16_6030,0000014258_21,0000014258,21,436,YES,WNH14PINKB,WNH,Intertidal
63217,G1,PHOGAN16,6094,Heart-bulbus arteriosus,female,hatchery,2016-08-31T00:00:00Z,NA,PHOGAN16_6094,0000014740_37,0000014740,37,413,YES,WNH14PINKB,WNH,Intertidal
63217,H1,PHOGAN16,6117,Heart-bulbus arteriosus,male,hatchery,2016-09-06T00:00:00Z,NA,PHOGAN16_6117,0000016020_12,0000016020,12,434,YES,WNH14PINKB,WNH,Intertidal
63217,A2,PHOGAN16,6426,Heart-bulbus arteriosus,female,hatchery,2016-09-01T00:00:00Z,NA,PHOGAN16_6426,0000014749_23,0000014749,23,412,YES,WNH14PINKB,WNH,Intertidal
63217,B2,PHOGAN16,6513,Heart-bulbus arteriosus,male,hatchery,2016-09-05T00:00:00Z,NA,PHOGAN16_6513,0000016008_14,0000016008,14,444,YES,AFK14B,AFK,Upstream
