dna_plate_id,dna_plate_well,silly_source,silly_indiv,fish_id_indiv,tissue_type,sex_indiv,origin_indiv,date,comment,sample,silly_paired,fish_id_paired,dwp_barcode,dwp_well,sample_date,sex_paired,length_mm_meh,origin_paired,otolith_mark_present,otolith_mark_id,hatchery,intertidal
63215,F12,PSTOCK16_8173,PSTOCK16,8173,Heart-bulbus arteriosus,female,natural,2016-09-10,"NA",0000015871_37,PSTOCK16,8173,0000015871,37,2016-09-10,female,459,natural,NO,NA,NA,Intertidal
63215,G12,PSTOCK16_8407,PSTOCK16,8407,Heart-bulbus arteriosus,female,hatchery,2016-09-08,"NA",0000015841_31,PSTOCK16,8407,0000015841,31,2016-09-08,female,440,hatchery,YES,AFK14B,AFK,Intertidal
63216,D10,PHOGAN16_88,PHOGAN16,88,Heart-bulbus arteriosus,male,natural,2016-09-06,"NA",0000016024_40,PHOGAN16,88,0000016024,40,2016-09-06,male,439,natural,NO,NA,NA,Upstream
63216,E10,PHOGAN16_379,PHOGAN16,379,Heart-bulbus arteriosus,female,hatchery,2016-09-06,"NA",0000016017_43,PHOGAN16,379,0000016017,43,2016-09-06,female,458,hatchery,YES,AFK14B,AFK,Intertidal
63216,F10,PHOGAN16_710,PHOGAN16,710,Heart-bulbus arteriosus,male,natural,2016-08-18,"NA",0000014501_38,PHOGAN16,710,0000014501,38,2016-08-18,male,455,natural,NO,NA,NA,Intertidal
63216,A11,PHOGAN16_805,PHOGAN16,805,Heart-bulbus arteriosus,female,natural,2016-08-20,"NA",0000014519_37,PHOGAN16,805,0000014519,37,2016-08-20,female,436,natural,NO,NA,NA,Intertidal
63216,B11,PHOGAN16_958,PHOGAN16,958,Heart-bulbus arteriosus,female,hatchery,2016-09-12,"NA",0000015940_46,PHOGAN16,958,0000015940,46,2016-09-12,female,434,hatchery,YES,WNH14PINKB,WNH,Intertidal
63216,C11,PHOGAN16_984,PHOGAN16,984,Heart-bulbus arteriosus,male,natural,2016-09-12,"NA",0000015937_24,PHOGAN16,984,0000015937,24,2016-09-12,male,463,natural,NO,NA,NA,Intertidal
63216,D11,PHOGAN16_1116,PHOGAN16,1116,Heart-bulbus arteriosus,female,hatchery,2016-08-30,"NA",0000014717_12,PHOGAN16,1116,0000014717,12,2016-08-30,female,437,hatchery,YES,AFK14B,AFK,Intertidal
63216,E11,PHOGAN16_1147,PHOGAN16,1147,Heart-bulbus arteriosus,female,natural,2016-08-30,"NA",0000014717_43,PHOGAN16,1147,0000014717,43,2016-08-30,female,395,natural,NO,NA,NA,Intertidal
63216,F11,PHOGAN16_2248,PHOGAN16,2248,Heart-bulbus arteriosus,female,hatchery,2016-09-02,"NA",0000015980_40,PHOGAN16,2248,0000015980,40,2016-09-02,female,451,hatchery,YES,WNH14PINKB,WNH,Upstream
63216,G11,PHOGAN16_2413,PHOGAN16,2413,Heart-bulbus arteriosus,male,natural,2016-09-08,"NA",0000016049_13,PHOGAN16,2413,0000016049,13,2016-09-08,male,438,natural,NO,NA,NA,Intertidal
63216,H11,PHOGAN16_2676,PHOGAN16,2676,Heart-bulbus arteriosus,male,hatchery,2016-09-05,"NA",0000016013_36,PHOGAN16,2676,0000016013,36,2016-09-05,male,444,hatchery,YES,AFK14B,AFK,Intertidal
63216,A12,PHOGAN16_2808,PHOGAN16,2808,Heart-bulbus arteriosus,female,hatchery,2016-08-31,"NA",0000014730_24,PHOGAN16,2808,0000014730,24,2016-08-31,female,447,hatchery,YES,AFK14B,AFK,Upstream
63216,B12,PHOGAN16_3011,PHOGAN16,3011,Heart-bulbus arteriosus,male,hatchery,2016-09-05,"NA",0000016007_35,PHOGAN16,3011,0000016007,35,2016-09-05,male,455,hatchery,YES,WNH14PINKB,WNH,Upstream
63216,C12,PHOGAN16_3038,PHOGAN16,3038,Heart-bulbus arteriosus,female,hatchery,2016-09-04,"NA",0000016004_14,PHOGAN16,3038,0000016004,14,2016-09-04,female,429,hatchery,YES,WNH14PINKB,WNH,Upstream
63216,D12,PHOGAN16_3042,PHOGAN16,3042,Heart-bulbus arteriosus,male,natural,2016-09-04,"NA",0000016004_18,PHOGAN16,3042,0000016004,18,2016-09-04,male,449,natural,NO,NA,NA,Upstream
63216,E12,PHOGAN16_3233,PHOGAN16,3233,Heart-bulbus arteriosus,female,natural,2016-08-31,"NA",0000014735_17,PHOGAN16,3233,0000014735,17,2016-08-31,female,409,natural,NO,NA,NA,Upstream
63216,F12,PHOGAN16_3348,PHOGAN16,3348,Heart-bulbus arteriosus,female,natural,2016-08-30,"NA",0000014719_36,PHOGAN16,3348,0000014719,36,2016-08-30,female,427,natural,NO,NA,NA,Intertidal
63216,G12,PHOGAN16_4008,PHOGAN16,4008,Heart-bulbus arteriosus,male,natural,2016-09-16,"NA",0000015927_45,PHOGAN16,4008,0000015927,45,2016-09-16,male,NA,natural,NO,NA,NA,Intertidal
63216,D1,PSTOCK15_271,PSTOCK15,271,Heart-bulbus arteriosus,male,hatchery,2015-08-15,"NA",0000002073_20,PSTOCK15,271,0000002073,20,2015-08-15,male,421,hatchery,YES,AFK13B,AFK,Upstream
63216,E1,PSTOCK15_367,PSTOCK15,367,Heart-bulbus arteriosus,male,natural,2015-08-19,"NA",0000002088_23,PSTOCK15,367,0000002088,23,2015-08-19,male,423,natural,NO,NA,NA,Intertidal
63216,F1,PSTOCK15_427,PSTOCK15,427,Heart-bulbus arteriosus,male,natural,2015-08-19,"NA",0000002089_35,PSTOCK15,427,0000002089,35,2015-08-19,male,378,natural,NO,NA,NA,Intertidal
63216,G1,PSTOCK15_502,PSTOCK15,502,Heart-bulbus arteriosus,male,natural,2015-08-19,"NA",0000002091_14,PSTOCK15,502,0000002091,14,2015-08-19,male,466,natural,NO,NA,NA,Upstream
63216,H1,PSTOCK15_762,PSTOCK15,762,Heart-bulbus arteriosus,female,natural,2015-08-23,"NA",0000002108_20,PSTOCK15,762,0000002108,20,2015-08-23,female,397,natural,NO,NA,NA,Intertidal
63216,A2,PSTOCK15_772,PSTOCK15,772,Heart-bulbus arteriosus,male,natural,2015-08-23,"NA",0000002108_30,PSTOCK15,772,0000002108,30,2015-08-23,male,393,natural,NO,NA,NA,Intertidal
63216,B2,PSTOCK15_808,PSTOCK15,808,Heart-bulbus arteriosus,male,natural,2015-08-23,"NA",0000002109_18,PSTOCK15,808,0000002109,18,2015-08-23,male,410,natural,NO,NA,NA,Intertidal
63216,C2,PSTOCK15_1019,PSTOCK15,1019,Heart-bulbus arteriosus,male,natural,2015-08-23,"NA",0000002113_37,PSTOCK15,1019,0000002113,37,2015-08-23,male,397,natural,NO,NA,NA,Intertidal
63216,D2,PSTOCK15_1355,PSTOCK15,1355,Heart-bulbus arteriosus,female,natural,2015-08-25,"NA",0000002135_7,PSTOCK15,1355,0000002135,7,2015-08-25,female,387,natural,NO,NA,NA,Intertidal
63216,E2,PSTOCK15_1376,PSTOCK15,1376,Heart-bulbus arteriosus,male,natural,2015-08-25,"NA",0000002135_28,PSTOCK15,1376,0000002135,28,2015-08-25,male,324,natural,NO,NA,NA,Intertidal
63216,F2,PSTOCK15_1527,PSTOCK15,1527,Heart-bulbus arteriosus,female,natural,2015-08-25,"NA",0000002138_35,PSTOCK15,1527,0000002138,35,2015-08-25,female,408,natural,NO,NA,NA,Intertidal
63216,G2,PSTOCK15_1530,PSTOCK15,1530,Heart-bulbus arteriosus,male,natural,2015-08-25,"NA",0000002138_38,PSTOCK15,1530,0000002138,38,2015-08-25,male,403,natural,NO,NA,NA,Intertidal
63216,H2,PSTOCK15_1546,PSTOCK15,1546,Heart-bulbus arteriosus,female,hatchery,2015-08-25,"NA",0000002139_6,PSTOCK15,1546,0000002139,6,2015-08-25,female,388,hatchery,YES,WNH13PINKB,WNH,Intertidal
63216,A3,PSTOCK15_1553,PSTOCK15,1553,Heart-bulbus arteriosus,female,hatchery,2015-08-25,"NA",0000002139_13,PSTOCK15,1553,0000002139,13,2015-08-25,female,418,hatchery,YES,WNH13PINKB,WNH,Intertidal
63216,B3,PSTOCK15_1765,PSTOCK15,1765,Heart-bulbus arteriosus,male,natural,2015-08-25,"NA",0000002143_33,PSTOCK15,1765,0000002143,33,2015-08-25,male,377,natural,NO,NA,NA,Intertidal
63216,C3,PSTOCK15_1951,PSTOCK15,1951,Heart-bulbus arteriosus,male,natural,2015-08-25,"NA",0000002147_27,PSTOCK15,1951,0000002147,27,2015-08-25,male,443,natural,NO,NA,NA,Upstream
63216,D3,PSTOCK15_2013,PSTOCK15,2013,Heart-bulbus arteriosus,male,hatchery,2015-08-25,"NA",0000002148_41,PSTOCK15,2013,0000002148,41,2015-08-25,male,397,hatchery,YES,AFK13B,AFK,Upstream
63216,E3,PSTOCK15_2152,PSTOCK15,2152,Heart-bulbus arteriosus,female,natural,2015-08-25,"NA",0000002151_36,PSTOCK15,2152,0000002151,36,2015-08-25,female,356,natural,NO,NA,NA,Upstream
63216,F3,PSTOCK15_2436,PSTOCK15,2436,Heart-bulbus arteriosus,female,hatchery,2015-08-27,"NA",0000002175_15,PSTOCK15,2436,0000002175,15,2015-08-27,female,357,hatchery,YES,AFK13B,AFK,Intertidal
63216,G3,PSTOCK15_2498,PSTOCK15,2498,Heart-bulbus arteriosus,female,natural,2015-08-27,"NA",0000002176_29,PSTOCK15,2498,0000002176,29,2015-08-27,female,380,natural,NO,NA,NA,Intertidal
63216,H3,PSTOCK15_2504,PSTOCK15,2504,Heart-bulbus arteriosus,male,natural,2015-08-27,"NA",0000002176_35,PSTOCK15,2504,0000002176,35,2015-08-27,male,376,natural,NO,NA,NA,Intertidal
63216,A4,PSTOCK15_2585,PSTOCK15,2585,Heart-bulbus arteriosus,female,natural,2015-08-27,"NA",0000002178_20,PSTOCK15,2585,0000002178,20,2015-08-27,female,439,natural,NO,NA,NA,Intertidal
63216,B4,PSTOCK15_2594,PSTOCK15,2594,Heart-bulbus arteriosus,female,natural,2015-08-27,"NA",0000002178_29,PSTOCK15,2594,0000002178,29,2015-08-27,female,407,natural,NO,NA,NA,Intertidal
63216,C4,PSTOCK15_2625,PSTOCK15,2625,Heart-bulbus arteriosus,male,natural,2015-08-27,"NA",0000002179_12,PSTOCK15,2625,0000002179,12,2015-08-27,male,463,natural,NO,NA,NA,Intertidal
63216,E4,PSTOCK15_2720,PSTOCK15,2720,Heart-bulbus arteriosus,male,natural,2015-08-27,"NA",0000002181_11,PSTOCK15,2720,0000002181,11,2015-08-27,male,382,natural,NO,NA,NA,Intertidal
63216,F4,PSTOCK15_2905,PSTOCK15,2905,Heart-bulbus arteriosus,female,natural,2015-08-27,"NA",0000002485_4,PSTOCK15,2905,0000002485,4,2015-08-27,female,384,natural,NO,NA,NA,Intertidal
63216,G4,PSTOCK15_2908,PSTOCK15,2908,Heart-bulbus arteriosus,male,natural,2015-08-27,"NA",0000002485_7,PSTOCK15,2908,0000002485,7,2015-08-27,male,385,natural,NO,NA,NA,Intertidal
63216,H4,PSTOCK15_3011,PSTOCK15,3011,Heart-bulbus arteriosus,male,natural,2015-08-27,"NA",0000002487_14,PSTOCK15,3011,0000002487,14,2015-08-27,male,393,natural,NO,NA,NA,Upstream
63216,A5,PSTOCK15_3014,PSTOCK15,3014,Heart-bulbus arteriosus,female,natural,2015-08-27,"NA",0000002487_17,PSTOCK15,3014,0000002487,17,2015-08-27,female,406,natural,NO,NA,NA,Upstream
63216,B5,PSTOCK15_3028,PSTOCK15,3028,Heart-bulbus arteriosus,female,natural,2015-08-27,"NA",0000002487_31,PSTOCK15,3028,0000002487,31,2015-08-27,female,357,natural,NO,NA,NA,Upstream
63216,C5,PSTOCK15_3607,PSTOCK15,3607,Heart-bulbus arteriosus,female,natural,2015-08-30,"NA",0000002211_34,PSTOCK15,3607,0000002211,34,2015-08-30,female,374,natural,NO,NA,NA,Intertidal
63216,D5,PSTOCK15_3764,PSTOCK15,3764,Heart-bulbus arteriosus,female,hatchery,2015-08-30,"NA",0000002214_47,PSTOCK15,3764,0000002214,47,2015-08-30,female,405,hatchery,YES,AFK13B,AFK,Upstream
63216,E5,PSTOCK15_3895,PSTOCK15,3895,Heart-bulbus arteriosus,female,hatchery,2015-08-30,"NA",0000002217_34,PSTOCK15,3895,0000002217,34,2015-08-30,female,410,hatchery,YES,AFK13B,AFK,Upstream
63216,F5,PSTOCK15_3928,PSTOCK15,3928,Heart-bulbus arteriosus,female,hatchery,2015-08-30,"NA",0000002218_19,PSTOCK15,3928,0000002218,19,2015-08-30,female,371,hatchery,YES,AFK13B,AFK,Upstream
63216,H5,PSTOCK15_4093,PSTOCK15,4093,Heart-bulbus arteriosus,male,natural,2015-08-30,"NA",0000002221_40,PSTOCK15,4093,0000002221,40,2015-08-30,male,445,natural,NO,NA,NA,Upstream
63216,A6,PSTOCK15_4193,PSTOCK15,4193,Heart-bulbus arteriosus,female,hatchery,2015-08-30,"NA",0000002223_44,PSTOCK15,4193,0000002223,44,2015-08-30,female,412,hatchery,YES,AFK13B,AFK,Upstream
63216,B6,PSTOCK15_4279,PSTOCK15,4279,Heart-bulbus arteriosus,female,natural,2015-08-30,"NA",0000002225_34,PSTOCK15,4279,0000002225,34,2015-08-30,female,398,natural,NO,NA,NA,Upstream
63216,C6,PSTOCK15_4653,PSTOCK15,4653,Heart-bulbus arteriosus,female,hatchery,2015-09-03,"NA",0000002275_32,PSTOCK15,4653,0000002275,32,2015-09-03,female,413,hatchery,YES,WNH13PINKB,WNH,Upstream
63216,D6,PSTOCK15_4678,PSTOCK15,4678,Heart-bulbus arteriosus,male,hatchery,2015-09-03,"NA",0000002276_9,PSTOCK15,4678,0000002276,9,2015-09-03,male,382,hatchery,YES,AFK13B,AFK,Upstream
63216,E6,PSTOCK15_5108,PSTOCK15,5108,Heart-bulbus arteriosus,male,hatchery,2015-09-03,"NA",0000002494_7,PSTOCK15,5108,0000002494,7,2015-09-03,male,376,hatchery,YES,AFK13B,AFK,Upstream
63216,F6,PSTOCK15_5154,PSTOCK15,5154,Heart-bulbus arteriosus,male,hatchery,2015-09-03,"NA",0000002495_5,PSTOCK15,5154,0000002495,5,2015-09-03,male,370,hatchery,YES,AFK13B,AFK,Upstream
63216,G6,PSTOCK15_5175,PSTOCK15,5175,Heart-bulbus arteriosus,female,hatchery,2015-09-03,"NA",0000002495_26,PSTOCK15,5175,0000002495,26,2015-09-03,female,352,hatchery,YES,AFK13B,AFK,Upstream
63216,H6,PSTOCK15_5438,PSTOCK15,5438,Heart-bulbus arteriosus,female,natural,2015-09-06,"NA",0000002529_1,PSTOCK15,5438,0000002529,1,2015-09-06,female,377,natural,NO,NA,NA,Intertidal
63216,A7,PSTOCK15_5472,PSTOCK15,5472,Heart-bulbus arteriosus,female,natural,2015-09-06,"NA",0000002529_35,PSTOCK15,5472,0000002529,35,2015-09-06,female,375,natural,NO,NA,NA,Intertidal
63216,B7,PSTOCK15_5635,PSTOCK15,5635,Heart-bulbus arteriosus,female,natural,2015-09-06,"NA",0000002533_6,PSTOCK15,5635,0000002533,6,2015-09-06,female,395,natural,NO,NA,NA,Upstream
63216,C7,PSTOCK15_5645,PSTOCK15,5645,Heart-bulbus arteriosus,female,natural,2015-09-06,"NA",0000002533_16,PSTOCK15,5645,0000002533,16,2015-09-06,female,381,natural,NO,NA,NA,Upstream
63216,D7,PSTOCK15_5675,PSTOCK15,5675,Heart-bulbus arteriosus,male,hatchery,2015-09-06,"NA",0000002533_46,PSTOCK15,5675,0000002533,46,2015-09-06,male,376,hatchery,YES,AFK13B,AFK,Upstream
63216,E7,PSTOCK15_6222,PSTOCK15,6222,Heart-bulbus arteriosus,male,natural,2015-09-09,"NA",0000002814_17,PSTOCK15,6222,0000002814,17,2015-09-09,male,420,natural,NO,NA,NA,Intertidal
63216,F7,PSTOCK15_6481,PSTOCK15,6481,Heart-bulbus arteriosus,female,hatchery,2015-09-09,"NA",0000002819_36,PSTOCK15,6481,0000002819,36,2015-09-09,female,389,hatchery,YES,AFK13B,AFK,Upstream
63216,G7,PSTOCK15_6541,PSTOCK15,6541,Heart-bulbus arteriosus,female,natural,2015-09-09,"NA",0000002820_48,PSTOCK15,6541,0000002820,48,2015-09-09,female,358,natural,NO,NA,NA,Upstream
63216,H7,PSTOCK15_6547,PSTOCK15,6547,Heart-bulbus arteriosus,male,hatchery,2015-09-09,"NA",0000002821_6,PSTOCK15,6547,0000002821,6,2015-09-09,male,377,hatchery,YES,AFK13B,AFK,Upstream
63216,A8,PSTOCK15_6693,PSTOCK15,6693,Heart-bulbus arteriosus,male,hatchery,2015-09-09,"NA",0000002824_8,PSTOCK15,6693,0000002824,8,2015-09-09,male,390,hatchery,YES,WNH13PINKB,WNH,Upstream
63216,B8,PSTOCK15_6864,PSTOCK15,6864,Heart-bulbus arteriosus,female,hatchery,2015-09-09,"NA",0000002827_35,PSTOCK15,6864,0000002827,35,2015-09-09,female,405,hatchery,YES,WNH13PINKB,WNH,Upstream
63216,C8,PSTOCK15_6872,PSTOCK15,6872,Heart-bulbus arteriosus,female,hatchery,2015-09-09,"NA",0000002827_43,PSTOCK15,6872,0000002827,43,2015-09-09,female,390,hatchery,YES,WNH13PINKB,WNH,Upstream
63216,D8,PSTOCK15_7031,PSTOCK15,7031,Heart-bulbus arteriosus,female,hatchery,2015-09-12,"NA",0000002865_26,PSTOCK15,7031,0000002865,26,2015-09-12,female,373,hatchery,YES,WNH13PINKB,WNH,Intertidal
63216,E8,PSTOCK15_7197,PSTOCK15,7197,Heart-bulbus arteriosus,male,hatchery,2015-09-12,"NA",0000002913_48,PSTOCK15,7197,0000002913,48,2015-09-12,male,382,hatchery,YES,WNH13PINKB,WNH,Intertidal
63216,F8,PSTOCK15_7228,PSTOCK15,7228,Heart-bulbus arteriosus,female,natural,2015-09-12,"NA",0000002914_31,PSTOCK15,7228,0000002914,31,2015-09-12,female,368,natural,NO,NA,NA,Intertidal
63216,G8,PSTOCK15_7287,PSTOCK15,7287,Heart-bulbus arteriosus,male,hatchery,2015-09-12,"NA",0000002915_42,PSTOCK15,7287,0000002915,42,2015-09-12,male,408,hatchery,YES,WNH13PINKB,WNH,Upstream
63216,H8,PSTOCK15_7477,PSTOCK15,7477,Heart-bulbus arteriosus,male,hatchery,2015-09-12,"NA",0000002919_40,PSTOCK15,7477,0000002919,40,2015-09-12,male,387,hatchery,YES,WNH13PINKB,WNH,Upstream
63216,A9,PSTOCK15_7576,PSTOCK15,7576,Heart-bulbus arteriosus,male,hatchery,2015-09-12,"NA",0000002921_43,PSTOCK15,7576,0000002921,43,2015-09-12,male,452,hatchery,YES,WNH13PINKB,WNH,Upstream
63216,B9,PSTOCK15_7586,PSTOCK15,7586,Heart-bulbus arteriosus,female,hatchery,2015-09-12,"NA",0000002922_5,PSTOCK15,7586,0000002922,5,2015-09-12,female,363,hatchery,YES,AFK13B,AFK,Upstream
63216,C9,PSTOCK15_7644,PSTOCK15,7644,Heart-bulbus arteriosus,male,hatchery,2015-09-12,"NA",0000002923_15,PSTOCK15,7644,0000002923,15,2015-09-12,male,360,hatchery,YES,AFK13B,AFK,Upstream
63216,D9,PSTOCK15_7663,PSTOCK15,7663,Heart-bulbus arteriosus,female,hatchery,2015-09-15,"NA",0000002956_1,PSTOCK15,7663,0000002956,1,2015-09-15,female,375,hatchery,YES,WNH13PINKB,WNH,Intertidal
63216,E9,PSTOCK15_7702,PSTOCK15,7702,Heart-bulbus arteriosus,male,hatchery,2015-09-15,"NA",0000002956_40,PSTOCK15,7702,0000002956,40,2015-09-15,male,395,hatchery,YES,WNH13PINKB,WNH,Intertidal
63216,F9,PSTOCK15_7716,PSTOCK15,7716,Heart-bulbus arteriosus,male,hatchery,2015-09-15,"NA",0000002957_6,PSTOCK15,7716,0000002957,6,2015-09-15,male,445,hatchery,YES,WNH13PINKB,WNH,Intertidal
63216,G9,PSTOCK15_8028,PSTOCK15,8028,Heart-bulbus arteriosus,male,hatchery,2015-09-15,"NA",0000002963_30,PSTOCK15,8028,0000002963,30,2015-09-15,male,366,hatchery,YES,WNH13PINKB,WNH,Upstream
63216,H9,PSTOCK15_8269,PSTOCK15,8269,Heart-bulbus arteriosus,female,hatchery,2015-09-18,"NA",0000003683_6,PSTOCK15,8269,0000003683,6,2015-09-18,female,376,hatchery,YES,AFK13B,AFK,Intertidal
63216,A10,PSTOCK15_8277,PSTOCK15,8277,Heart-bulbus arteriosus,female,hatchery,2015-09-18,"NA",0000003683_14,PSTOCK15,8277,0000003683,14,2015-09-18,female,375,hatchery,YES,WNH13PINKB,WNH,Intertidal
63216,B10,PSTOCK15_8308,PSTOCK15,8308,Heart-bulbus arteriosus,female,hatchery,2015-09-18,"NA",0000003683_45,PSTOCK15,8308,0000003683,45,2015-09-18,female,383,hatchery,YES,WNH13PINKB,WNH,Intertidal
63216,C10,PSTOCK15_8372,PSTOCK15,8372,Heart-bulbus arteriosus,male,hatchery,2015-09-18,"NA",0000003685_13,PSTOCK15,8372,0000003685,13,2015-09-18,male,398,hatchery,YES,WNH13PINKB,WNH,Intertidal
63216,A1,PSTOCK16_8064,PSTOCK16,8064,Heart-bulbus arteriosus,"NA","NA",NA,"NA",0000014532_24,PSTOCK16,8064,0000014532,24,2016-08-21,male,466,natural,NO,NA,NA,Intertidal
63216,B1,PSTOCK16_8672,PSTOCK16,8672,Heart-bulbus arteriosus,male,natural,2016-08-27,"NA",0000014559_40,PSTOCK16,8672,0000014559,40,2016-08-27,male,408,natural,NO,NA,NA,Intertidal
63216,C1,PSTOCK16_8698,PSTOCK16,8698,Heart-bulbus arteriosus,male,hatchery,2016-09-04,"NA",0000015789_18,PSTOCK16,8698,0000015789,18,2016-09-04,male,430,hatchery,YES,AFK14B,AFK,Upstream
63217,E7,PHOGAN15_45,PHOGAN15,45,Heart-bulbus arteriosus,female,natural,2015-08-09,"NA",0000002042_13,PHOGAN15,45,0000002042,13,2015-08-09,female,405,natural,NO,NA,NA,Intertidal
63217,F7,PHOGAN15_88,PHOGAN15,88,Heart-bulbus arteriosus,female,natural,2015-08-09,"NA",0000002043_8,PHOGAN15,88,0000002043,8,2015-08-09,female,388,natural,NO,NA,NA,Intertidal
63217,G7,PHOGAN15_114,PHOGAN15,114,Heart-bulbus arteriosus,female,natural,2015-08-09,"NA",0000002043_34,PHOGAN15,114,0000002043,34,2015-08-09,female,425,natural,NO,NA,NA,Intertidal
63217,H7,PHOGAN15_116,PHOGAN15,116,Heart-bulbus arteriosus,female,natural,2015-08-09,"NA",0000002043_36,PHOGAN15,116,0000002043,36,2015-08-09,female,400,natural,NO,NA,NA,Intertidal
63217,A8,PHOGAN15_120,PHOGAN15,120,Heart-bulbus arteriosus,male,natural,2015-08-09,"NA",0000002043_40,PHOGAN15,120,0000002043,40,2015-08-09,male,410,natural,NO,NA,NA,Intertidal
63217,B8,PHOGAN15_176,PHOGAN15,176,Heart-bulbus arteriosus,female,natural,2015-08-09,"NA",0000002044_48,PHOGAN15,176,0000002044,48,2015-08-09,female,393,natural,NO,NA,NA,Intertidal
63217,C8,PHOGAN15_194,PHOGAN15,194,Heart-bulbus arteriosus,male,natural,2015-08-09,"NA",0000002045_18,PHOGAN15,194,0000002045,18,2015-08-09,male,384,natural,NO,NA,NA,Intertidal
63217,D8,PHOGAN15_210,PHOGAN15,210,Heart-bulbus arteriosus,male,natural,2015-08-09,"NA",0000002045_34,PHOGAN15,210,0000002045,34,2015-08-09,male,426,natural,NO,NA,NA,Intertidal
63217,E8,PHOGAN15_266,PHOGAN15,266,Heart-bulbus arteriosus,male,natural,2015-08-10,"NA",0000002051_17,PHOGAN15,266,0000002051,17,2015-08-10,male,474,natural,NO,NA,NA,Intertidal
63217,F8,PHOGAN15_290,PHOGAN15,290,Heart-bulbus arteriosus,female,hatchery,2015-08-12,"NA",0000002054_2,PHOGAN15,290,0000002054,2,2015-08-12,female,377,hatchery,YES,AFK13B,AFK,Intertidal
63217,G8,PHOGAN15_312,PHOGAN15,312,Heart-bulbus arteriosus,male,natural,2015-08-12,"NA",0000002054_24,PHOGAN15,312,0000002054,24,2015-08-12,male,495,natural,NO,NA,NA,Intertidal
63217,H8,PHOGAN15_388,PHOGAN15,388,Heart-bulbus arteriosus,female,hatchery,2015-08-12,"NA",0000002056_4,PHOGAN15,388,0000002056,4,2015-08-12,female,418,hatchery,YES,AFK13B,AFK,Intertidal
63217,A9,PHOGAN15_430,PHOGAN15,430,Heart-bulbus arteriosus,female,natural,2015-08-12,"NA",0000002056_46,PHOGAN15,430,0000002056,46,2015-08-12,female,443,natural,NO,NA,NA,Upstream
63217,B9,PHOGAN15_471,PHOGAN15,471,Heart-bulbus arteriosus,female,natural,2015-08-14,"NA",0000002060_11,PHOGAN15,471,0000002060,11,2015-08-14,female,432,natural,NO,NA,NA,Intertidal
63217,C9,PHOGAN15_509,PHOGAN15,509,Heart-bulbus arteriosus,female,natural,2015-08-14,"NA",0000002061_1,PHOGAN15,509,0000002061,1,2015-08-14,female,387,natural,NO,NA,NA,Intertidal
63217,D9,PHOGAN15_694,PHOGAN15,694,Heart-bulbus arteriosus,male,natural,2015-08-14,"NA",0000002064_42,PHOGAN15,694,0000002064,42,2015-08-14,male,380,natural,NO,NA,NA,Intertidal
63217,E9,PHOGAN15_713,PHOGAN15,713,Heart-bulbus arteriosus,female,natural,2015-08-14,"NA",0000002065_13,PHOGAN15,713,0000002065,13,2015-08-14,female,400,natural,NO,NA,NA,Intertidal
63217,F9,PHOGAN15_821,PHOGAN15,821,Heart-bulbus arteriosus,female,natural,2015-08-14,"NA",0000002067_25,PHOGAN15,821,0000002067,25,2015-08-14,female,402,natural,NO,NA,NA,Intertidal
63217,G9,PHOGAN15_823,PHOGAN15,823,Heart-bulbus arteriosus,male,natural,2015-08-14,"NA",0000002067_27,PHOGAN15,823,0000002067,27,2015-08-14,male,419,natural,NO,NA,NA,Intertidal
63217,H9,PHOGAN15_952,PHOGAN15,952,Heart-bulbus arteriosus,female,hatchery,2015-08-14,"NA",0000002070_12,PHOGAN15,952,0000002070,12,2015-08-14,female,392,hatchery,YES,WNH13PINKB,WNH,Intertidal
63217,A10,PHOGAN15_1039,PHOGAN15,1039,Heart-bulbus arteriosus,female,natural,2015-08-16,"NA",0000002075_33,PHOGAN15,1039,0000002075,33,2015-08-16,female,404,natural,NO,NA,NA,Intertidal
63217,B10,PHOGAN15_1128,PHOGAN15,1128,Heart-bulbus arteriosus,male,natural,2015-08-16,"NA",0000002077_26,PHOGAN15,1128,0000002077,26,2015-08-16,male,454,natural,NO,NA,NA,Upstream
63217,C10,PHOGAN15_1162,PHOGAN15,1162,Heart-bulbus arteriosus,male,natural,2015-08-16,"NA",0000002078_12,PHOGAN15,1162,0000002078,12,2015-08-16,male,434,natural,NO,NA,NA,Upstream
63217,D10,PHOGAN15_1194,PHOGAN15,1194,Heart-bulbus arteriosus,female,natural,2015-08-16,"NA",0000002078_44,PHOGAN15,1194,0000002078,44,2015-08-16,female,432,natural,NO,NA,NA,Upstream
63217,E10,PHOGAN15_1289,PHOGAN15,1289,Heart-bulbus arteriosus,male,natural,2015-08-18,"NA",0000002084_35,PHOGAN15,1289,0000002084,35,2015-08-18,male,419,natural,NO,NA,NA,Intertidal
63217,F10,PHOGAN15_1431,PHOGAN15,1431,Heart-bulbus arteriosus,male,natural,2015-08-20,"NA",0000002098_47,PHOGAN15,1431,0000002098,47,2015-08-20,male,382,natural,NO,NA,NA,Upstream
63217,G10,PHOGAN15_1691,PHOGAN15,1691,Heart-bulbus arteriosus,male,natural,2015-08-20,"NA",0000002104_19,PHOGAN15,1691,0000002104,19,2015-08-20,male,462,natural,NO,NA,NA,Intertidal
