Silly Code,FK_COLLECTION_ID,FK_FISH_ID,PK_TISSUE_TYPE,CAPTURE_LOCATION,CAPTURE_DATE,END_CAPTURE_DATE,LATITUDE,LONGITUDE,MESH_SIZE,MESH_SIZE_COMMENT,IS_MISSING_PAIRED_DATA_EXISTS,WELL_HAS_MORE_THAN_ONE_SAMPLE,IS_PRESENT_IN_DATASHEET,IS_PRESENT_BUT_NOT_IN_DS,VIAL_BARCODE,CONTAINER_ARRAY_TYPE_ID,DNA_TRAY_WORKBENCH_ID,DNA_TRAY_CODE,DNA_TRAY_WELL_POS,DNA_TRAY_WELL_CODE,STORAGE_ID,UNIT,SHELF_RACK,SLOT,EXHAUSTED_HOW,EXHAUSTED_BY,EXHAUSTED_DATE,AGENCY,OTHER_AGENCY_KEY,NUM_OTOLITHS_MISSING,OTO_INVENTORY_COMMENT
PERB17,53933,8043,Heart-bulbus arteriosus,Erb C,2017-08-29,2017-08-29,0,0,,,,,,,,2,173,0000022113,C5,35,,WJ,23,6,,,,,,0,
PERB17,53933,8044,Heart-bulbus arteriosus,Erb C,2017-08-29,2017-08-29,0,0,,,,,,,,2,173,0000022113,D5,36,,WJ,23,6,,,,,,0,
PERB17,53933,8045,Heart-bulbus arteriosus,Erb C,2017-08-29,2017-08-29,0,0,,,,,,,,2,173,0000022113,E5,37,,WJ,23,6,,,,,,0,
PERB17,53933,8046,Heart-bulbus arteriosus,Erb C,2017-08-29,2017-08-29,0,0,,,,,,,,2,173,0000022113,F5,38,,WJ,23,6,,,,,,0,
PERB17,53933,8047,Heart-bulbus arteriosus,Erb C,2017-08-29,2017-08-29,0,0,,,,,,,,2,173,0000022113,G5,39,,WJ,23,6,,,,,,0,
PERB17,53933,8048,Heart-bulbus arteriosus,Erb C,2017-08-29,2017-08-29,0,0,,,,,,,,2,173,0000022113,H5,40,,WJ,23,6,,,,,,0,
PERB17,53933,8049,Heart-bulbus arteriosus,Erb C,2017-08-29,2017-08-29,0,0,,,,,,,,2,173,0000022113,A6,41,,WJ,23,6,,,,,,0,
PERB17,53933,8050,Heart-bulbus arteriosus,Erb C,2017-08-29,2017-08-29,0,0,,,,,,,,2,173,0000022113,B6,42,,WJ,23,6,,,,,,0,
PERB17,53933,8051,Heart-bulbus arteriosus,Erb C,2017-08-29,2017-08-29,0,0,,,,,,,,2,173,0000022113,C6,43,,WJ,23,6,,,,,,0,
PERB17,53933,8052,Heart-bulbus arteriosus,Erb C,2017-08-29,2017-08-29,0,0,,,,,,,,2,173,0000022113,D6,44,,WJ,23,6,,,,,,0,
PERB17,53933,8053,Heart-bulbus arteriosus,Erb C,2017-08-29,2017-08-29,0,0,,,,,,,,2,173,0000022113,E6,45,,WJ,23,6,,,,,,0,
PERB17,53933,8054,Heart-bulbus arteriosus,Erb C,2017-08-29,2017-08-29,0,0,,,,,,,,2,173,0000022113,F6,46,,WJ,23,6,,,,,,0,
PERB17,53933,8055,Heart-bulbus arteriosus,Erb C,2017-08-29,2017-08-29,0,0,,,,,,,,2,173,0000022113,G6,47,,WJ,23,6,,,,,,0,
PERB17,53933,8056,Heart-bulbus arteriosus,Erb C,2017-08-29,2017-08-29,0,0,,,,,,,,2,173,0000022113,H6,48,,WJ,23,6,,,,,,0,
PERB17,53933,8057,Heart-bulbus arteriosus,Erb C,2017-08-23,2017-08-23,0,0,,,,,,,,2,174,0000022023,A1,1,,WJ,23,6,,,,,,0,
PERB17,53933,8058,Heart-bulbus arteriosus,Erb C,2017-08-23,2017-08-23,0,0,,,,,,,,2,174,0000022023,B1,2,,WJ,23,6,,,,,,0,
PERB17,53933,8059,Heart-bulbus arteriosus,Erb C,2017-08-23,2017-08-23,0,0,,,,,,,,2,174,0000022023,C1,3,,WJ,23,6,,,,,,0,
PERB17,53933,8060,Heart-bulbus arteriosus,Erb C,2017-08-23,2017-08-23,0,0,,,,,,,,2,174,0000022023,D1,4,,WJ,23,6,,,,,,0,
PERB17,53933,8061,Heart-bulbus arteriosus,Erb C,2017-08-23,2017-08-23,0,0,,,,,,,,2,174,0000022023,E1,5,,WJ,23,6,,,,,,0,
PERB17,53933,8062,Heart-bulbus arteriosus,Erb C,2017-08-23,2017-08-23,0,0,,,,,,,,2,174,0000022023,F1,6,,WJ,23,6,,,,,,0,
PERB17,53933,8063,Heart-bulbus arteriosus,Erb C,2017-08-23,2017-08-23,0,0,,,,,,,,2,174,0000022023,G1,7,,WJ,23,6,,,,,,0,
PERB17,53933,8064,Heart-bulbus arteriosus,Erb C,2017-08-23,2017-08-23,0,0,,,,,,,,2,174,0000022023,H1,8,,WJ,23,6,,,,,,0,
PERB17,53933,8065,Heart-bulbus arteriosus,Erb C,2017-08-23,2017-08-23,0,0,,,,,,,,2,174,0000022023,A2,9,,WJ,23,6,,,,,,0,
PERB17,53933,8066,Heart-bulbus arteriosus,Erb C,2017-08-23,2017-08-23,0,0,,,,,,,,2,174,0000022023,B2,10,,WJ,23,6,,,,,,0,
PERB17,53933,8067,Heart-bulbus arteriosus,Erb C,2017-08-23,2017-08-23,0,0,,,,,,,,2,174,0000022023,C2,11,,WJ,23,6,,,,,,0,
PERB17,53933,8068,Heart-bulbus arteriosus,Erb C,2017-08-23,2017-08-23,0,0,,,,,,,,2,174,0000022023,D2,12,,WJ,23,6,,,,,,0,
PERB17,53933,8069,Heart-bulbus arteriosus,Erb C,2017-08-23,2017-08-23,0,0,,,,,,,,2,174,0000022023,E2,13,,WJ,23,6,,,,,,0,
PERB17,53933,8070,Heart-bulbus arteriosus,Erb C,2017-08-23,2017-08-23,0,0,,,,,,,,2,174,0000022023,F2,14,,WJ,23,6,,,,,,0,
PERB17,53933,8071,Heart-bulbus arteriosus,Erb C,2017-08-23,2017-08-23,0,0,,,,,,,,2,174,0000022023,G2,15,,WJ,23,6,,,,,,0,
PERB17,53933,8072,Heart-bulbus arteriosus,Erb C,2017-08-23,2017-08-23,0,0,,,,,,,,2,174,0000022023,H2,16,,WJ,23,6,,,,,,0,
PERB17,53933,8073,Heart-bulbus arteriosus,Erb C,2017-08-23,2017-08-23,0,0,,,,,,,,2,174,0000022023,A3,17,,WJ,23,6,,,,,,0,
PERB17,53933,8074,Heart-bulbus arteriosus,Erb C,2017-08-23,2017-08-23,0,0,,,,,,,,2,174,0000022023,B3,18,,WJ,23,6,,,,,,0,
PERB17,53933,8075,Heart-bulbus arteriosus,Erb C,2017-08-23,2017-08-23,0,0,,,,,,,,2,174,0000022023,C3,19,,WJ,23,6,,,,,,0,
PERB17,53933,8076,Heart-bulbus arteriosus,Erb C,2017-08-23,2017-08-23,0,0,,,,,,,,2,174,0000022023,D3,20,,WJ,23,6,,,,,,0,
PERB17,53933,8077,Heart-bulbus arteriosus,Erb C,2017-08-23,2017-08-23,0,0,,,,,,,,2,174,0000022023,E3,21,,WJ,23,6,,,,,,0,
PERB17,53933,8078,Heart-bulbus arteriosus,Erb C,2017-08-23,2017-08-23,0,0,,,,,,,,2,174,0000022023,F3,22,,WJ,23,6,,,,,,0,
PERB17,53933,8079,Heart-bulbus arteriosus,Erb C,2017-08-23,2017-08-23,0,0,,,,,,,,2,174,0000022023,G3,23,,WJ,23,6,,,,,,0,
PERB17,53933,8080,Heart-bulbus arteriosus,Erb C,2017-08-23,2017-08-23,0,0,,,,,,,,2,174,0000022023,H3,24,,WJ,23,6,,,,,,0,
PERB17,53933,8081,Heart-bulbus arteriosus,Erb C,2017-08-23,2017-08-23,0,0,,,,,,,,2,174,0000022023,A4,25,,WJ,23,6,,,,,,0,
PERB17,53933,8082,Heart-bulbus arteriosus,Erb C,2017-08-23,2017-08-23,0,0,,,,,,,,2,174,0000022023,B4,26,,WJ,23,6,,,,,,0,
PERB17,53933,8083,Heart-bulbus arteriosus,Erb C,2017-08-23,2017-08-23,0,0,,,,,,,,2,174,0000022023,C4,27,,WJ,23,6,,,,,,0,
PERB17,53933,8084,Heart-bulbus arteriosus,Erb C,2017-08-23,2017-08-23,0,0,,,,,,,,2,174,0000022023,D4,28,,WJ,23,6,,,,,,0,
PERB17,53933,8085,Heart-bulbus arteriosus,Erb C,2017-08-23,2017-08-23,0,0,,,,,,,,2,174,0000022023,E4,29,,WJ,23,6,,,,,,0,
PERB17,53933,8086,Heart-bulbus arteriosus,Erb C,2017-08-23,2017-08-23,0,0,,,,,,,,2,174,0000022023,F4,30,,WJ,23,6,,,,,,0,
PERB17,53933,8087,Heart-bulbus arteriosus,Erb C,2017-08-23,2017-08-23,0,0,,,,,,,,2,174,0000022023,G4,31,,WJ,23,6,,,,,,0,
PERB17,53933,8088,Heart-bulbus arteriosus,Erb C,2017-08-23,2017-08-23,0,0,,,,,,,,2,174,0000022023,H4,32,,WJ,23,6,,,,,,0,
PERB17,53933,8089,Heart-bulbus arteriosus,Erb C,2017-08-23,2017-08-23,0,0,,,,,,,,2,174,0000022023,A5,33,,WJ,23,6,,,,,,0,
PERB17,53933,8090,Heart-bulbus arteriosus,Erb C,2017-08-23,2017-08-23,0,0,,,,,,,,2,174,0000022023,B5,34,,WJ,23,6,,,,,,0,
PERB17,53933,8091,Heart-bulbus arteriosus,Erb C,2017-08-23,2017-08-23,0,0,,,,,,,,2,174,0000022023,C5,35,,WJ,23,6,,,,,,0,
PERB17,53933,8092,Heart-bulbus arteriosus,Erb C,2017-08-23,2017-08-23,0,0,,,,,,,,2,174,0000022023,D5,36,,WJ,23,6,,,,,,0,
PERB17,53933,8093,Heart-bulbus arteriosus,Erb C,2017-08-23,2017-08-23,0,0,,,,,,,,2,174,0000022023,E5,37,,WJ,23,6,,,,,,0,
PERB17,53933,8094,Heart-bulbus arteriosus,Erb C,2017-08-23,2017-08-23,0,0,,,,,,,,2,174,0000022023,F5,38,,WJ,23,6,,,,,,0,
PERB17,53933,8095,Heart-bulbus arteriosus,Erb C,2017-08-23,2017-08-23,0,0,,,,,,,,2,174,0000022023,G5,39,,WJ,23,6,,,,,,0,
PERB17,53933,8096,Heart-bulbus arteriosus,Erb C,2017-08-23,2017-08-23,0,0,,,,,,,,2,174,0000022023,H5,40,,WJ,23,6,,,,,,0,
PERB17,53933,8097,Heart-bulbus arteriosus,Erb C,2017-08-23,2017-08-23,0,0,,,,,,,,2,174,0000022023,A6,41,,WJ,23,6,,,,,,0,
PERB17,53933,8098,Heart-bulbus arteriosus,Erb C,2017-08-23,2017-08-23,0,0,,,,,,,,2,174,0000022023,B6,42,,WJ,23,6,,,,,,0,
PERB17,53933,8099,Heart-bulbus arteriosus,Erb C,2017-08-23,2017-08-23,0,0,,,,,,,,2,174,0000022023,C6,43,,WJ,23,6,,,,,,0,
PERB17,53933,8100,Heart-bulbus arteriosus,Erb C,2017-08-23,2017-08-23,0,0,,,,,,,,2,174,0000022023,D6,44,,WJ,23,6,,,,,,0,
PERB17,53933,8101,Heart-bulbus arteriosus,Erb C,2017-08-23,2017-08-23,0,0,,,,,,,,2,174,0000022023,E6,45,,WJ,23,6,,,,,,0,
PERB17,53933,8102,Heart-bulbus arteriosus,Erb C,2017-08-23,2017-08-23,0,0,,,,,,,,2,174,0000022023,F6,46,,WJ,23,6,,,,,,0,
PERB17,53933,8103,Heart-bulbus arteriosus,Erb C,2017-08-23,2017-08-23,0,0,,,,,,,,2,174,0000022023,G6,47,,WJ,23,6,,,,,,0,
PERB17,53933,8104,Heart-bulbus arteriosus,Erb C,2017-08-23,2017-08-23,0,0,,,,,,,,2,174,0000022023,H6,48,,WJ,23,6,,,,,,0,
PERB17,53933,8105,Heart-bulbus arteriosus,Erb C,2017-08-29,2017-08-29,0,0,,,,,,,,2,175,0000022111,A1,1,,WJ,23,6,,,,,,0,
PERB17,53933,8106,Heart-bulbus arteriosus,Erb C,2017-08-29,2017-08-29,0,0,,,,,,,,2,175,0000022111,B1,2,,WJ,23,6,,,,,,0,
PERB17,53933,8107,Heart-bulbus arteriosus,Erb C,2017-08-29,2017-08-29,0,0,,,,,,,,2,175,0000022111,C1,3,,WJ,23,6,,,,,,0,
PERB17,53933,8108,Heart-bulbus arteriosus,Erb C,2017-08-29,2017-08-29,0,0,,,,,,,,2,175,0000022111,D1,4,,WJ,23,6,,,,,,0,
PERB17,53933,8109,Heart-bulbus arteriosus,Erb C,2017-08-29,2017-08-29,0,0,,,,,,,,2,175,0000022111,E1,5,,WJ,23,6,,,,,,0,
PERB17,53933,8110,Heart-bulbus arteriosus,Erb C,2017-08-29,2017-08-29,0,0,,,,,,,,2,175,0000022111,F1,6,,WJ,23,6,,,,,,0,
PERB17,53933,8111,Heart-bulbus arteriosus,Erb C,2017-08-29,2017-08-29,0,0,,,,,,,,2,175,0000022111,G1,7,,WJ,23,6,,,,,,0,
PERB17,53933,8112,Heart-bulbus arteriosus,Erb C,2017-08-29,2017-08-29,0,0,,,,,,,,2,175,0000022111,H1,8,,WJ,23,6,,,,,,0,
PERB17,53933,8113,Heart-bulbus arteriosus,Erb C,2017-08-29,2017-08-29,0,0,,,,,,,,2,175,0000022111,A2,9,,WJ,23,6,,,,,,0,
PERB17,53933,8114,Heart-bulbus arteriosus,Erb C,2017-08-29,2017-08-29,0,0,,,,,,,,2,175,0000022111,B2,10,,WJ,23,6,,,,,,0,
PERB17,53933,8115,Heart-bulbus arteriosus,Erb C,2017-08-29,2017-08-29,0,0,,,,,,,,2,175,0000022111,C2,11,,WJ,23,6,,,,,,0,
PERB17,53933,8116,Heart-bulbus arteriosus,Erb C,2017-08-29,2017-08-29,0,0,,,,,,,,2,175,0000022111,D2,12,,WJ,23,6,,,,,,0,
PERB17,53933,8117,Heart-bulbus arteriosus,Erb C,2017-08-29,2017-08-29,0,0,,,,,,,,2,175,0000022111,E2,13,,WJ,23,6,,,,,,0,
PERB17,53933,8118,Heart-bulbus arteriosus,Erb C,2017-08-29,2017-08-29,0,0,,,,,,,,2,175,0000022111,F2,14,,WJ,23,6,,,,,,0,
PERB17,53933,8119,Heart-bulbus arteriosus,Erb C,2017-08-29,2017-08-29,0,0,,,,,,,,2,175,0000022111,G2,15,,WJ,23,6,,,,,,0,
PERB17,53933,8120,Heart-bulbus arteriosus,Erb C,2017-08-29,2017-08-29,0,0,,,,,,,,2,175,0000022111,H2,16,,WJ,23,6,,,,,,0,
PERB17,53933,8121,Heart-bulbus arteriosus,Erb C,2017-08-29,2017-08-29,0,0,,,,,,,,2,175,0000022111,A3,17,,WJ,23,6,,,,,,0,
PERB17,53933,8122,Heart-bulbus arteriosus,Erb C,2017-08-29,2017-08-29,0,0,,,,,,,,2,175,0000022111,B3,18,,WJ,23,6,,,,,,0,
PERB17,53933,8123,Heart-bulbus arteriosus,Erb C,2017-08-29,2017-08-29,0,0,,,,,,,,2,175,0000022111,C3,19,,WJ,23,6,,,,,,0,
PERB17,53933,8124,Heart-bulbus arteriosus,Erb C,2017-08-29,2017-08-29,0,0,,,,,,,,2,175,0000022111,D3,20,,WJ,23,6,,,,,,0,
PERB17,53933,8125,Heart-bulbus arteriosus,Erb C,2017-08-29,2017-08-29,0,0,,,,,,,,2,175,0000022111,E3,21,,WJ,23,6,,,,,,0,
PERB17,53933,8126,Heart-bulbus arteriosus,Erb C,2017-08-29,2017-08-29,0,0,,,,,,,,2,175,0000022111,F3,22,,WJ,23,6,,,,,,0,
PERB17,53933,8127,Heart-bulbus arteriosus,Erb C,2017-08-29,2017-08-29,0,0,,,,,,,,2,175,0000022111,G3,23,,WJ,23,6,,,,,,0,
PERB17,53933,8128,Heart-bulbus arteriosus,Erb C,2017-08-29,2017-08-29,0,0,,,,,,,,2,175,0000022111,H3,24,,WJ,23,6,,,,,,0,
PERB17,53933,8129,Heart-bulbus arteriosus,Erb C,2017-08-29,2017-08-29,0,0,,,,,,,,2,175,0000022111,A4,25,,WJ,23,6,,,,,,0,
PERB17,53933,8130,Heart-bulbus arteriosus,Erb C,2017-08-29,2017-08-29,0,0,,,,,,,,2,175,0000022111,B4,26,,WJ,23,6,,,,,,0,
PERB17,53933,8131,Heart-bulbus arteriosus,Erb C,2017-08-29,2017-08-29,0,0,,,,,,,,2,175,0000022111,C4,27,,WJ,23,6,,,,,,0,
PERB17,53933,8132,Heart-bulbus arteriosus,Erb C,2017-08-29,2017-08-29,0,0,,,,,,,,2,175,0000022111,D4,28,,WJ,23,6,,,,,,0,
PERB17,53933,8133,Heart-bulbus arteriosus,Erb C,2017-08-29,2017-08-29,0,0,,,,,,,,2,175,0000022111,E4,29,,WJ,23,6,,,,,,0,
PERB17,53933,8134,Heart-bulbus arteriosus,Erb C,2017-08-29,2017-08-29,0,0,,,,,,,,2,175,0000022111,F4,30,,WJ,23,6,,,,,,0,
PERB17,53933,8135,Heart-bulbus arteriosus,Erb C,2017-08-29,2017-08-29,0,0,,,,,,,,2,175,0000022111,G4,31,,WJ,23,6,,,,,,0,
PERB17,53933,8136,Heart-bulbus arteriosus,Erb C,2017-08-29,2017-08-29,0,0,,,,,,,,2,175,0000022111,H4,32,,WJ,23,6,,,,,,0,
PERB17,53933,8137,Heart-bulbus arteriosus,Erb C,2017-08-29,2017-08-29,0,0,,,,,,,,2,175,0000022111,A5,33,,WJ,23,6,,,,,,0,
PERB17,53933,8138,Heart-bulbus arteriosus,Erb C,2017-08-29,2017-08-29,0,0,,,,,,,,2,175,0000022111,B5,34,,WJ,23,6,,,,,,0,
PERB17,53933,8139,Heart-bulbus arteriosus,Erb C,2017-08-29,2017-08-29,0,0,,,,,,,,2,175,0000022111,C5,35,,WJ,23,6,,,,,,0,
PERB17,53933,8140,Heart-bulbus arteriosus,Erb C,2017-08-29,2017-08-29,0,0,,,,,,,,2,175,0000022111,D5,36,,WJ,23,6,,,,,,0,
PERB17,53933,8141,Heart-bulbus arteriosus,Erb C,2017-08-29,2017-08-29,0,0,,,,,,,,2,175,0000022111,E5,37,,WJ,23,6,,,,,,0,
PERB17,53933,8142,Heart-bulbus arteriosus,Erb C,2017-08-29,2017-08-29,0,0,,,,,,,,2,175,0000022111,F5,38,,WJ,23,6,,,,,,0,
PERB17,53933,8143,Heart-bulbus arteriosus,Erb C,2017-08-29,2017-08-29,0,0,,,,,,,,2,175,0000022111,G5,39,,WJ,23,6,,,,,,0,
PERB17,53933,8144,Heart-bulbus arteriosus,Erb C,2017-08-29,2017-08-29,0,0,,,,,,,,2,175,0000022111,H5,40,,WJ,23,6,,,,,,0,
PERB17,53933,8145,Heart-bulbus arteriosus,Erb C,2017-08-29,2017-08-29,0,0,,,,,,,,2,175,0000022111,A6,41,,WJ,23,6,,,,,,0,
PERB17,53933,8146,Heart-bulbus arteriosus,Erb C,2017-08-29,2017-08-29,0,0,,,,,,,,2,175,0000022111,B6,42,,WJ,23,6,,,,,,0,
PERB17,53933,8147,Heart-bulbus arteriosus,Erb C,2017-08-29,2017-08-29,0,0,,,,,,,,2,175,0000022111,C6,43,,WJ,23,6,,,,,,0,
PERB17,53933,8148,Heart-bulbus arteriosus,Erb C,2017-08-29,2017-08-29,0,0,,,,,,,,2,175,0000022111,D6,44,,WJ,23,6,,,,,,0,
PERB17,53933,8149,Heart-bulbus arteriosus,Erb C,2017-08-29,2017-08-29,0,0,,,,,,,,2,175,0000022111,E6,45,,WJ,23,6,,,,,,0,
PERB17,53933,8150,Heart-bulbus arteriosus,Erb C,2017-08-29,2017-08-29,0,0,,,,,,,,2,175,0000022111,F6,46,,WJ,23,6,,,,,,0,
PERB17,53933,8151,Heart-bulbus arteriosus,Erb C,2017-08-29,2017-08-29,0,0,,,,,,,,2,175,0000022111,G6,47,,WJ,23,6,,,,,,0,
PERB17,53933,8152,Heart-bulbus arteriosus,Erb C,2017-08-29,2017-08-29,0,0,,,,,,,,2,175,0000022111,H6,48,,WJ,23,6,,,,,,0,
PERB17,53933,8153,Heart-bulbus arteriosus,Erb C,2017-08-29,2017-08-29,0,0,,,,,,,,2,176,0000022110,A1,1,,WJ,23,6,,,,,,0,
PERB17,53933,8154,Heart-bulbus arteriosus,Erb C,2017-08-29,2017-08-29,0,0,,,,,,,,2,176,0000022110,B1,2,,WJ,23,6,,,,,,0,
PERB17,53933,8155,Heart-bulbus arteriosus,Erb C,2017-08-29,2017-08-29,0,0,,,,,,,,2,176,0000022110,C1,3,,WJ,23,6,,,,,,0,
PERB17,53933,8156,Heart-bulbus arteriosus,Erb C,2017-08-29,2017-08-29,0,0,,,,,,,,2,176,0000022110,D1,4,,WJ,23,6,,,,,,0,
PERB17,53933,8157,Heart-bulbus arteriosus,Erb C,2017-08-29,2017-08-29,0,0,,,,,,,,2,176,0000022110,E1,5,,WJ,23,6,,,,,,0,
PERB17,53933,8158,Heart-bulbus arteriosus,Erb C,2017-08-29,2017-08-29,0,0,,,,,,,,2,176,0000022110,F1,6,,WJ,23,6,,,,,,0,
PERB17,53933,8159,Heart-bulbus arteriosus,Erb C,2017-08-29,2017-08-29,0,0,,,,,,,,2,176,0000022110,G1,7,,WJ,23,6,,,,,,0,
PERB17,53933,8160,Heart-bulbus arteriosus,Erb C,2017-08-29,2017-08-29,0,0,,,,,,,,2,176,0000022110,H1,8,,WJ,23,6,,,,,,0,
PERB17,53933,8161,Heart-bulbus arteriosus,Erb C,2017-08-29,2017-08-29,0,0,,,,,,,,2,176,0000022110,A2,9,,WJ,23,6,,,,,,0,
PERB17,53933,8162,Heart-bulbus arteriosus,Erb C,2017-08-29,2017-08-29,0,0,,,,,,,,2,176,0000022110,B2,10,,WJ,23,6,,,,,,0,
PERB17,53933,8163,Heart-bulbus arteriosus,Erb C,2017-08-29,2017-08-29,0,0,,,,,,,,2,176,0000022110,C2,11,,WJ,23,6,,,,,,0,
PERB17,53933,8164,Heart-bulbus arteriosus,Erb C,2017-08-29,2017-08-29,0,0,,,,,,,,2,176,0000022110,D2,12,,WJ,23,6,,,,,,0,
PERB17,53933,8165,Heart-bulbus arteriosus,Erb C,2017-08-29,2017-08-29,0,0,,,,,,,,2,176,0000022110,E2,13,,WJ,23,6,,,,,,0,
PERB17,53933,8166,Heart-bulbus arteriosus,Erb C,2017-08-29,2017-08-29,0,0,,,,,,,,2,176,0000022110,F2,14,,WJ,23,6,,,,,,0,
PERB17,53933,8167,Heart-bulbus arteriosus,Erb C,2017-08-29,2017-08-29,0,0,,,,,,,,2,176,0000022110,G2,15,,WJ,23,6,,,,,,0,
PERB17,53933,8168,Heart-bulbus arteriosus,Erb C,2017-08-29,2017-08-29,0,0,,,,,,,,2,176,0000022110,H2,16,,WJ,23,6,,,,,,0,
PERB17,53933,8169,Heart-bulbus arteriosus,Erb C,2017-08-29,2017-08-29,0,0,,,,,,,,2,176,0000022110,A3,17,,WJ,23,6,,,,,,0,
PERB17,53933,8170,Heart-bulbus arteriosus,Erb C,2017-08-29,2017-08-29,0,0,,,,,,,,2,176,0000022110,B3,18,,WJ,23,6,,,,,,0,
PERB17,53933,8171,Heart-bulbus arteriosus,Erb C,2017-08-29,2017-08-29,0,0,,,,,,,,2,176,0000022110,C3,19,,WJ,23,6,,,,,,0,
PERB17,53933,8172,Heart-bulbus arteriosus,Erb C,2017-08-29,2017-08-29,0,0,,,,,,,,2,176,0000022110,D3,20,,WJ,23,6,,,,,,0,
PERB17,53933,8173,Heart-bulbus arteriosus,Erb C,2017-08-29,2017-08-29,0,0,,,,,,,,2,176,0000022110,E3,21,,WJ,23,6,,,,,,0,
PERB17,53933,8174,Heart-bulbus arteriosus,Erb C,2017-08-29,2017-08-29,0,0,,,,,,,,2,176,0000022110,F3,22,,WJ,23,6,,,,,,0,
PERB17,53933,8175,Heart-bulbus arteriosus,Erb C,2017-08-29,2017-08-29,0,0,,,,,,,,2,176,0000022110,G3,23,,WJ,23,6,,,,,,0,
PERB17,53933,8176,Heart-bulbus arteriosus,Erb C,2017-08-29,2017-08-29,0,0,,,,,,,,2,176,0000022110,H3,24,,WJ,23,6,,,,,,0,
PERB17,53933,8177,Heart-bulbus arteriosus,Erb C,2017-08-29,2017-08-29,0,0,,,,,,,,2,176,0000022110,A4,25,,WJ,23,6,,,,,,0,
PERB17,53933,8178,Heart-bulbus arteriosus,Erb C,2017-08-29,2017-08-29,0,0,,,,,,,,2,176,0000022110,B4,26,,WJ,23,6,,,,,,0,
PERB17,53933,8179,Heart-bulbus arteriosus,Erb C,2017-08-29,2017-08-29,0,0,,,,,,,,2,176,0000022110,C4,27,,WJ,23,6,,,,,,0,
PERB17,53933,8180,Heart-bulbus arteriosus,Erb C,2017-08-29,2017-08-29,0,0,,,,,,,,2,176,0000022110,D4,28,,WJ,23,6,,,,,,0,
PERB17,53933,8181,Heart-bulbus arteriosus,Erb C,2017-08-29,2017-08-29,0,0,,,,,,,,2,176,0000022110,E4,29,,WJ,23,6,,,,,,0,
PERB17,53933,8182,Heart-bulbus arteriosus,Erb C,2017-08-29,2017-08-29,0,0,,,,,,,,2,176,0000022110,F4,30,,WJ,23,6,,,,,,0,
PERB17,53933,8183,Heart-bulbus arteriosus,Erb C,2017-08-29,2017-08-29,0,0,,,,,,,,2,176,0000022110,G4,31,,WJ,23,6,,,,,,0,
PERB17,53933,8184,Heart-bulbus arteriosus,Erb C,2017-08-29,2017-08-29,0,0,,,,,,,,2,176,0000022110,H4,32,,WJ,23,6,,,,,,0,
PERB17,53933,8185,Heart-bulbus arteriosus,Erb C,2017-08-29,2017-08-29,0,0,,,,,,,,2,176,0000022110,A5,33,,WJ,23,6,,,,,,0,
PERB17,53933,8186,Heart-bulbus arteriosus,Erb C,2017-08-29,2017-08-29,0,0,,,,,,,,2,176,0000022110,B5,34,,WJ,23,6,,,,,,0,
PERB17,53933,8187,Heart-bulbus arteriosus,Erb C,2017-08-29,2017-08-29,0,0,,,,,,,,2,176,0000022110,C5,35,,WJ,23,6,,,,,,0,
PERB17,53933,8188,Heart-bulbus arteriosus,Erb C,2017-08-29,2017-08-29,0,0,,,,,,,,2,176,0000022110,D5,36,,WJ,23,6,,,,,,0,
PERB17,53933,8189,Heart-bulbus arteriosus,Erb C,2017-08-29,2017-08-29,0,0,,,,,,,,2,176,0000022110,E5,37,,WJ,23,6,,,,,,0,
PERB17,53933,8190,Heart-bulbus arteriosus,Erb C,2017-08-29,2017-08-29,0,0,,,,,,,,2,176,0000022110,F5,38,,WJ,23,6,,,,,,0,
PERB17,53933,8191,Heart-bulbus arteriosus,Erb C,2017-08-29,2017-08-29,0,0,,,,,,,,2,176,0000022110,G5,39,,WJ,23,6,,,,,,0,
PERB17,53933,8192,Heart-bulbus arteriosus,Erb C,2017-08-29,2017-08-29,0,0,,,,,,,,2,176,0000022110,H5,40,,WJ,23,6,,,,,,0,
PERB17,53933,8193,Heart-bulbus arteriosus,Erb C,2017-08-29,2017-08-29,0,0,,,,,,,,2,176,0000022110,A6,41,,WJ,23,6,,,,,,0,
PERB17,53933,8194,Heart-bulbus arteriosus,Erb C,2017-08-29,2017-08-29,0,0,,,,,,,,2,176,0000022110,B6,42,,WJ,23,6,,,,,,0,
PERB17,53933,8195,Heart-bulbus arteriosus,Erb C,2017-08-29,2017-08-29,0,0,,,,,,,,2,176,0000022110,C6,43,,WJ,23,6,,,,,,0,
PERB17,53933,8196,Heart-bulbus arteriosus,Erb C,2017-08-29,2017-08-29,0,0,,,,,,,,2,176,0000022110,D6,44,,WJ,23,6,,,,,,0,
PERB17,53933,8197,Heart-bulbus arteriosus,Erb C,2017-08-29,2017-08-29,0,0,,,,,,,,2,176,0000022110,E6,45,,WJ,23,6,,,,,,0,
PERB17,53933,8198,Heart-bulbus arteriosus,Erb C,2017-08-29,2017-08-29,0,0,,,,,,,,2,176,0000022110,F6,46,,WJ,23,6,,,,,,0,
PERB17,53933,8199,Heart-bulbus arteriosus,Erb C,2017-08-29,2017-08-29,0,0,,,,,,,,2,176,0000022110,G6,47,,WJ,23,6,,,,,,0,
